title,price
"(Refurbished) Lenovo ThinkPad X260 6th Gen Intel Core i7 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.5"" (31.8 cm) HD/Windows 11 Pro/MS Office/WiFi/BT/Webcam/Intel Graphics)",14499
"Dell Vostro 15 3530 Laptop – 15.6 inch FHD (35.56cm) Display, 13th Gen Intel Core i5-1334U Processor, 8 GB RAM, 512 GB SSD, Intel UHD Graphics, Carbon Black, 1.66Kg, Ideal for Tech Ninjas",51490
Microsoft New Surface Pro (11th Edition) - Windows 11 Home Copilot + PC - 13” OLED PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Black - ZIA-00031,161990
"Dell Inspiron 3511 Notebook - Intel i5-1135G7, 16GB, 512GB, Windows 11+MSO'21, 15.6""/39.64Cms FHD WVA AG (Platinum Silver, D560816WIN9S, 1.8Kgs)",49350
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /8 GB/120 GB SSD/Windows 10 Pro/Black /14 Inch Screen),19226
"(Refurbished) Dell Latitude E5470 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Intel HD Graphics)",15999
"Dell 15 Laptop, 13th Gen Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light- 1.66kg",51490
"Dell Gaming G15 5525, AMD R7-6800H, 16GB, 512GB SSD, NVIDIA RTX 3060 (6GB GDDR6), 15.6"" 39.62Cms FHD WVA AG 120Hz 250 nits, Windows 11 + MSO'21, Phantom Grey with speckles, 2.51Kgs D560821WIN9B",79990
"(Refurbished) Dell Latitude 5290 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/512 GB SSD/12.5"" (31.8 cm)/Windows 11/MS Office/WiFi/Bluetooth 4.0/Webcam/Intel UHD Graphics)",18300
"ASUS Vivobook S 15, 3K OLED 16:9, 120Hz, 600 nits, Snapdragon X Plus X1P 42 100, 3.4GHz, Qualcomm Adreno GPU (16GB RAM/1TB SSD/Win 11/Office Home/70WHr Battery/Cool Silver/1.42 Kg), S5507QA-MA551WS",89990
"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5 (Windows 11 Home/ 8 GB RAM/ 512 GB SSD/NVIDIA GeForce RTX 2050), A515-58GM 39.62 cm (15.6"") IPS Full HD Display, Steel Gray, 1.78 KG",47992
"Acer Aspire 3 Intel Core i7-1255U/Thin and Light Laptop (Windows 11 Home/16 GB RAM/1 TB SSD/45.6WHr) A324-51 with 35.56cm (14"") IPS FHD Display, 1.45 KG",51990
Lenovo V14 G3 IAP Laptop 12th Generation Intel® Core™ i5-1235U / 8GB DDR4 / 512 GB SSD PCIe / 14.0 FHD TN Display/Windows 11/Ms-Office/Silver (Grey) / 1 Year Onsite Warranty,37220
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM|256 GB SSD|14"" (39.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel Graphics)",13899
(Refurbished) Dell Latitude 5420 11th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/BT/Intel Iris Xe Graphics),28000
"ASUS Vivobook Go 15, 15.6"" OLED (1920 x 1080) 16:9, 60Hz 400nits, AMD Ryzen 5 7520U, Thin & Light Laptop (16GB RAM/512GB SSD/Windows 11/Office Home/50WHr Battery/Mixed Black/1.63 Kg), E1504FAB-LK549WS",46990
"(Refurbished) Lenovo ThinkPad L450 5th Gen Intel Core i7 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10/MS Office/WiFi/BT/Webcam/Intel Graphics)",14499
"ASUS TUF Gaming A15, 15.6"" FHD (1920 x 1080) 16:9, AMD Ryzen 7 7435HS Mobile Processor, Gaming Laptop (16GB RAM/512GB SSD//Windows 11/Office Home/48WHr Battery/Graphite Black/2.3Kg), FA566NCR-HN054WS",64990
"HP Pavilion Plus, Enhanced by AI, Intel Core Ultra 5 125H, 14-inch, WQXGA, 16GB LPDDR5x, 512GB SSD, Intel Arc Graphics, 5MP IR Camera/w Privacy Shutter, Backlit KB (Win 11, Silver, 1.44 kg) ew1074TU",81970
(Refurbished) Hp EliteBook 840 G3 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD,17200
"Lenovo Legion 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 350Nits 165Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4050 6GB/100%sRGB/Alexa/3 Month Game Pass/Grey/2.3Kg), 83DG004RIN",129490
"(Refurbished) DELL LATITUDE 7490, Windows 10 Pro, Intel Core I5 8TH GEN/8GB/512GB SSD/WEBCAM/14'' (35 cm",20875
"Acer Chromebook Intel Celeron Dual-Core N4500 (Chrome OS/4 GB RAM/64 GB eMMC/Intel UHD Graphics) C734 with 29.4 cm (11.6"") HD Display, Black, 1.3 KG",16990
"(Refurbished) Lenovo ThinkPad T480. Intel Core i5 8th Gen (i5-8350U) with quad core. 14-inch Full HD Thin and Light Laptop (16GB RAM/ 256 GB SSD/ Windows 10 Professional/ Black) wifi, webcam , HDMI.",18529
"MSI Sword 16 HX, Intel 13th Gen. i7-13700HX, 41CM 16:10 FHD+ 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 4060, GDDR6 8GB /Cosmos Gray/2.3Kg),14VFKG-653IN",107530
"Lenovo V15 Intel Core i5 11th Gen 15.6"" (39.62 cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11/MS Office/Iron Grey/1.7 kg), 82KBA02RIH",42880
"Lenovo IdeaPad Slim 3 Intel Celeron N4020 4th Gen 15.6"" (39.62cm) HD Thin & Light Laptop (8GB/256GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.7Kg), 81WQ00MQIN",24999
GADGETSWRAP Universal Laptop Decal for Top Only (15inch x 10inch) - Tartaros,499
"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB AMD Radeon RX 6500M graphics, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 8GB DDR4, 512GB SSD, Backlit KB, B&O, Dual speakers (MSO, Silver, 2.37 kg), fb0108AX",52480
HP Zbook Firefly 14 Inch G10 Mobile Workstation Pc/13th Generation Intel Core i5 Processor/ 14 Inch(35.6 Cm)/ Diagonal Wuxga Display /16GB Ram/512 GB SSD/Intel Iris X? Graphics/Win 11 Pro/8F6D3Pa,94000
"(Refurbished) HP EliteBook 840 G3 6th Gen Intel Core i5 Thin & Light HD Laptop (10 GB DDR4 RAM|384 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|Webcam|Intel Graphics)",16499
"(Refurbished) Dell Latitude 7490 Intel Core i7-8650U 14"" GHD Windows 10 Pro, Business Laptop (16GB RAM 5",28400
"HP Envy x360 AI Laptop, Intel Core Ultra 5 125U, 12 Tops, 16GB LPDDR5, 512GB SSD, (Win11, Office21, Blue, 1.44 kg) Touchscreen, 3K, OLED, 14-inch (35.6cm), Intel Arc Graphics, 5MP IR Camera, fc0078TU",102999
"ASUS Vivobook S 15 OLED, 2.8K (2880 x 1620) 16:9,Core i9-13900H Processor 2.6 GHz,Light Laptop (16GB RAM/512GB SSD/Windows 11/Office Home/Fingerprint/75WHr Battery/Cool Silver/1.60 kg),S5504VA-MA943WS",91675
"(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i7 Thin & Light Laptop (16 GB DDR4 RAM|512 GB SSD|14"" (35.6 cm) HD|Windows 11|WiFi|Bluetooth 4.1|Webcam|Intel HD Graphics),Black",19899
"(Refurbished) Dell Latitude 3420 Intel Core i5 11th Gen 14"" (35.6 cm) HD (16 GB DDR4 RAM|1TB HDD + 256 GB SSD|Intel Iris Xe Graphics) Backlit KB|Wi-Fi|Windows 11|Thin & Light Premium Laptop|MS Office",31999
"(Refurbished) HP EliteBook 840 G3 6th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|Webcam|Intel Graphics)",16999
"MSI Modern 14, Intel 13th Gen. i3-1315U, 36CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Urban Silver/1.4Kg), C13M-438IN",34233
"Chuwi FreeBook 13.5 Inch 2 in 1 Touchscreen Laptop,Flipped 360 Degree, Windows 11,Intel Core i3-1215U 12th gen, 46.2Wh, 12 GB RAM LPDDR4 512 GB SSD Expandable Upto 1 TB, Backlit Keyboard",37990
"Thomson 15.6 Inches In-N15I HD Display Neo Notebook with Windows 11, Intel Core i5 12Th Gen 1235U & Window 11 - (Backlight Keyboard, 16 GB Ram DDR4, 512 GB SSD, Grey Brush)",29990
"HP OMEN Gaming AI Laptop, AMD Ryzen 7 7840HS, 6GB NVIDIA RTX 4050, 16GB DDR5, 1TB SSD, (Win 11, Office 21, Black, 2.37kg), 7MS, 165Hz, IPS, 16.1-inch (40.9cm), Tempest Cooling, RGB Keys, xd0015AX",100771
(Refurbished) DELL LATITUDE 7390 (Core i5 8th Gen/ 16GB Ram/ 256GB SSD/ Webcam/ 13.3'' Non-Touch/ Win-10 Pro) 1 Year warranty,18999
"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg",41990
"MSI Modern 14, AMD 7th Gen. Ryzen 7 7730U, 36CM FHD 60Hz Laptop(16GB/512GB NVMe SSD/Windows 11 Home/AMD Radeon Graphics/Classic Black/1.4Kg), C7M-218IN",42990
"HP Chromebook 14, Chrome OS, Intel Processor N100, Chromeos, 14-Inch (35.6 Cm),Hd, 4Gb LpDDR5,64GB Emmc, Intel UHD Graphics, 720P HD Camera W/Privacy Shutter, Thin & Light (Silver, 1.45 Kg), Nf0014Tu",29609
(Refurbished) HP Zbook Miniserver Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (64 GB DDR4 RAM/1 TB SSD/15.6 Inches/Windows/Bluetooth/Webcam),39990
"(Refurbished) DELL Latitude 5490 Core i5 8th Gen Laptop, 8 GB RAM, 512gb SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim",18200
Dell (Refurbished) Latitude E5470 14 Inches Laptop (Intel Core I5 6Th Gen/8Gb/256 Gb Sdd/Windows 10/Ms O,17600
"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ549WS Thin and Light Laptop (15.6 Inch, Quiet Blue, 1.70 kg, with MS Office)",44700
"(Refurbished) HP EliteBook 840 G3 6th Gen Intel Core i7 Thin & Light HD Laptop (8 GB DDR4 RAM|500 GB HDD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|Webcam|Intel Graphics)",15499
"MSI Modern 14, Intel 13th Gen. i5-1335U, 36CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C13M-437IN",42000
"Lenovo ThinkPad E15 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office 2021/FPR/1 Year Onsite/Black/1.7 kg), 21E6S0W700",46900
"Lenovo Yoga 6 AMD Ryzen 7 5700U 13.3""(33.78cm) FHD+ IPS 2in1 (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/Digital Pen/3Yr Warranty/Alexa/3 Month Game Pass/Dark Teal/1.37Kg),82UD0068IN",74620
"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H Processor/ 15.6""(39.6cms) FHD 144Hz Display (8GB/512GB SSD/RTX 4050 Graphics/Windows 11 Home/Wi-Fi 6), ANV15-51",77690
(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/WiFi/Bluetooth/Webcam/Intel Graphics),17858
"HP Victus Gaming Laptop, AMD Ryzen 7 8845HS AI Powered, 6GB RTX 4050 GPU,15.6-inch (39.6 cm),FHD, IPS,144Hz,16GB DDR5,1TB SSD, 300 nits, Win 11,Backlit KB, DTS:X Ultra (MSO, Blue, 2.29 kg), fb2117AX",92990
"Dell 15 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Intel UHD Graphics, Windows 11 + MSO'21, 15 Months McAfee, Black, 1.66kg",40990
"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 8 GB RAM, 256GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim",16429
"(Refurbished) FUTOPIA ULTIMUS Pro, Celeron N4020, 1.10 GHz 8 GB DDR4 RAM/256 GB Upto 1TB Expendable, 14.1-inch (35.8 cm) HD Display Win 11 Home 1.33 Kg Thin & Light Matt Black NU14U3INC54BN-MB",14441
(Refurbished) HP 14s 10th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel UHD Graphics),25499
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN",55990
"Acer Nitro 5 Gaming Laptop/ 12th Gen Intel Core i5-12450H Processor 12 core/ 15.6""(39.6cms) FHD 144Hz Display (8GB/512GB SSD/RTX 3050 Graphics/Windows 11 Home/RGB), AN515-58 + Xbox Game Pass Ultimate",57990
"Lenovo ThinkPad E14 AMD Ryzen 7 7730U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS0H300",65990
(Refurbished) Lenovo ThinkPad T470 7th Gen Intel Core i7 Thin & Light HD Laptop (16 GB DDR4 RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics),17999
"Acer Aspire 3 Intel Core i7-1255U/Thin and Light Laptop (Windows 11 Home/16 GB RAM/512GB SSD/45.6WHr) A324-51 with 35.56cm (14"") IPS FHD Display, 1.45 KG",47990
"Samsung Galaxy Book2 Pro Intel 12th Gen i7 EvoTM 39.62cm (15.6"") AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Graphite/1.11Kg), NP950XED-KA1IN",79999
"MSI Modern 15 H AI, Intel 1st Gen. Ultra 5 125H,Built-in AI, 40CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Intel Arc/Classic Black/1.9Kg), C1MG-047IN",52990
"ASUS ROG Zephyrus G14, 14"" 3K OLED 120Hz 500nits, AMD Ryzen 9 8945HS Processor, Gaming Laptop (16GB RAM/1TB SSD/NVIDIA GeForce RTX 4060/Windows 11/Office Home/Eclipse Gray/1.5 Kg), GA403UV-QS086WS",169900
"(Renewed) Dell Latitude 7490 Intel Core i5-8350U X4 1.7GHz 16GB 256GB SSD 14 inches Windows 10 , Black",21500
"Dell Inspiron 3520 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Windows 11 + MSO'21, Backlit KB, 15 Months McAfee, Silver, 1.65kg",46770
"Acer Aspire 5 13th Gen Intel Core i5-1335U Processor Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) A515-58M 15.6"" Full HD IPS 45% NTSC Display, Steel Gray, 1.75 KG",49999
"Lenovo ThinkPad E16 Intel Core i5 13th Gen 16"" WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/FPR/Black/1Y Onsite/1.77 kg), 21JNS0QE00",68500
"(Refurbished) Lenovo ThinkPad X250 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/12.5"" (31.8 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics)",12300
"Apple 2024 MacBook Air (13-inch, Apple M3 chip with 8‑core CPU and 10‑core GPU, 24GB Unified Memory, 512GB) - Starlight",147990
"MSI Modern 14, Intel 12th Gen. i5-1235U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel Iris Xe/Urban Silver/1.4Kg), C12M-439IN",39950
"Acer Aspire 3 AMD Ryzen 7-7730U Processor Laptop with 39.62 cm (15.6"") Full HD LED IPS Display (16GB RAM/512GB SSD/WiFi 6/AMD Graphics/Win11 Home/55Wh) A325-42, Backlit Keyboard, Pure Silver, 1.79KG",41990
"Apple 2024 MacBook Air (13-inch, Apple M3 chip with 8‑core CPU and 8‑core GPU, 16GB Unified Memory, 256GB) - Silver",108006
"MSI CreatorPro Z16 HX, Intel 13th Gen. i9-13950HX,41CM UHD 120Hz Creator Laptop (64GB/2TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3000 Ada, GDDR6 8GB/Lunar Grey/2.35Kg), B13VKTO-214IN",428990
"Lenovo Ideapad Flex 5 Ryzen 7 5700U 14"" (35.5Cm) AMD Wuxga+IPS 2-in-1 Laptop (16Gb/512Gb Ssd/Win 11/Office 2021/Backlit Kb/Fingerprint/Fhd Camera/Alexa/3 Month Game Pass/Storm Grey/1.55Kg),82R900ELIN",63990
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00WXIN",32600
"Acer Swift Go 14 AMD Ryzen 5-7430U Octa-core Processor (16 GB LPDDR4X/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) SFG14-41, Pure Silver, 1.25 Kg with MS Office",42990
"Lenovo LOQ Intel Core i7-14700HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/1TB SSD/Win 11/NVIDIA GeForce RTX 4060 8GB Graphics/100% sRGB/Office 21/1Yr ADP Free/Grey/2.4Kg), 83DV00BEIN",125490
"Dell Inspiron 7430 2in1 Touch 13th Gen Laptop, Intel Core i3-1315U Processor, 8GB, 256Gb SSD, 14.0"" (35.56cm) FHD+ Display, Windows 11 + MSO'21, Backlit KB + Finger Print, Silver,Thin & Light- 1.58kg",50990
"MSI Thin A15, Ryzen 5 7535HS, 40CM FHD 144Hz Gaming Laptop(16GB/512 GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, GDDR6 4GB /Cosmos Gray/1.86Kg), B7UC-067IN",59999
"Lenovo IdeaPad Slim 5 Light Ryzen 5 7530U 14"" (35.5cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Grey/1.24Kg), 82XS002RIN",53190
"ASUS TUF Gaming A15 (2024), 15.6"" (39.62cm) FHD 144Hz, AMD Ryzen 9 8945H, Gaming Laptop (16GB DDR5/1TB SSD/NVIDIA GeForce RTX 4070 /Windows 11/Office 2021/Mecha Gray/2.20 Kg), FA507UI-LP066WS",137990
"ASUS Zenbook Duo OLED (2024), 14"" (35.56cm) FHD OLED Touch Display, Intel Core Ultra 9 185H, Built-in AI, Dual Screen Laptop (32GB/1TB SSD/Intel Arc Graphics/Win11/Gray/1.65 Kg), UX8406MA-QL961WS",236990
"Lenovo Legion Pro 5 AMD Ryzen 9 7945HX 16"" (40.64cm) WQXGA-IPS 240Hz 500Nits Gaming Laptop (32GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/Alexa/3 Month Game Pass/Onyx Grey/2.5Kg), 82WM00FFIN",200990
"ASUS Zenbook S 14,3K OLED,Touch,120Hz, 500nits, Core Ultra 7 Processor (Series 2), Thin & Light Laptop(32GB RAM/1TB SSD/Windows 11/Office Home/72Whr Battery/Scandinavian White/1.2 Kg),UX5406SA-PZ358WS",149990
"HP 250 G9 Intel Celeron Dual Core 4500u - (8 GB/256 GB SSD/Windows 11) Laptop (15.6 inch, Silver, 1.75 kg)",22699
"HP Pavilion 15 AMD Ryzen 5-7530U 8Gb Ram/512Gb Ssd 15.6 Inch Laptop Fhd Display/Radeon Graphics/Windows 11/Backlit Kb/B&O Audio/Ms Office 2021, 15-Eh2018Au / EH3036AU, Natural Silver",43990
"(Refurbished) DELL Latitude 5490 Core i5 8th Gen Laptop, 16 GB RAM, 256GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim",19130
"Lenovo Legion 5 Intel Core i7-14650HX 16"" (40.64cm) WQXGA IPS 350Nits 165Hz Gaming Laptop (16GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/100%sRGB/Alexa/3 Month Game Pass/Grey/2.3Kg), 83DG009DIN",169030
"(Refurbished) Lenovo ThinkPad T460 i7 6th Gen Intel Core i7 Thin & Light HD Laptop (16 GB RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|Bluetooth|Webcam|Intel Graphics)",16999
"ASUS TUF Gaming F15 - AI Powered Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz, (8GB/512GB SSD/4GB RTX 2050/Win 11/Office 21/Backlit/Black/2.30 kg),FX506HF-HN024WS",51990
"ASUS ROG Strix Scar 16 (2024), Intel Core™ i9 14900HX 14th Gen, 16""(40.64cm) 2.5K QHD+240Hz, Gaming Laptop (32GB DDR5/2TB SSD/16GB RTX 4090/Win11/Per-Key RGB/90WHr/Black/2.65Kg),G634JYR-RA001WS",350990
"Acer Aspire Lite 12th Gen Intel Core i7-1255U Premium Metal Laptop (Win11 Home/16GB RAM/512GB SSD/MS Office) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Backlit Keyboard, Steel Gray, 1.59KG",47990
"Acer Aspire 3 Laptop AMD Ryzen 5 7520U Quad-Core Processor (Windows 11 Home/ 8 GB RAM/ 512 GB SSD/AMD Radeon Graphics) A315-24P, 39.6 cm (15.6"") Full HD Display, 1.78 KG, Pure Silver",31980
"HP Laptop 15, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4(3200 SDRAM), 512GB SSD, Dual Speakers,MSO,Windows 11,Natural Silver,1.69 kg,15s-eq2305au",40900
"MSI Thin A15, Ryzen 5 7535HS, 40CM FHD 144Hz Gaming Laptop(16GB/512 GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050, GDDR6 6GB/Cosmos Gray/1.86Kg), B7VE-066IN",68951
"(Refurbished) Dell Latitude 5501 15.6"" Notebook - Intel Core i7-9850H - 16GB RAM - 512GB SSD",37000
"HP Chromebook x360 14, Intel Processor N200, ChromeOS, 14-inch (35.6 cm), HD, Touchscreen, 8GB LPDDR5, 128GB UFS, Intel UHD Graphics, 720p HD Camera w/Privacy Shutter (Silver, 1.37 kg), cd0012TU",40990
"(Refurbished) Lenovo Legion 5 Pro AMD Ryzen 7 5800H 16"" (40.64cm) WQXGA-IPS 165Hz 500Nits Gaming Laptop (16GB/512GB SSD/Win 11/Office 2021/NVIDIA RTX 3060 6GB/Alexa/3 Month Game Pass/Storm Grey/2.45Kg), 82JQ010EIN",87541
"HP 240/250 G9 I3-1215U /14"" HD LED Intel SVA 250N Anti-Glare Uslim (1366 X 768, 1.78 (16:9)) /RAM 8GB/SSD 512GB /Dos/ 1-1-1 with Bag/Silver Colour(7M656Pa)",32999
"(Refurbished) Dell Latitude E5440 4th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/500 GB HDD/14"" (35.6 cm) HD Display/Windows 10 Pro/MS Office/WiFi/Webcam/Intel Graphics)",15990
"HP Victus Windows 11 Home Gaming Laptop,12Th Gen Intel Core I7-12650H,4Gb RTX 3050 Gpu,15.6-Inch (39.6 Cm),75W Tgp,Fhd,IPS,144Hz,16Gb Ddr4,512Gb Ssd,Backlit Kb,B&O (Mso,Blue,2.37 Kg),Fa0188Tx",82990
(Refurbished) Lenovo Thinkpad Laptop L480 Full HD Screen Intel Core i5 :: 8th Generation :: 8350u Processor :: 32 GB Ram :: 512 GB SSD :: 14 Inches Notebook Computer,28990
"(Refurbished) HP Chromebook Intel Celeron N4020 35.6cm(14 inches) Micro-Edge, Touchscreen Laptop (4GB RAM/64GB eMMC/Chrome 64/UHD Graphics,1.49kg), 14a-ca0506TU, Mineral Silver",20048
"(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor, 8 GB Ram & 256 GB SSD, 14 Inches FHD 1080p Touch Screen Notebook Computer",25800
"CHUWI CoreBook X Pro Laptop 12thGen i5-12450H Processor 15.6"" Laptop with 16GB DDR4 RAM and 512GB SSD, FHD Display, Backlit Keyboard, Windows 11, Gray, 3xUSB3.0,1xHDMI,SD Card Slot,3.5MM,Camera Switch",41990
"Dell (Renewed) Latitude Laptop E7480 Intel Core I5-6200U Processor 6Th Gen,8 Gb Ram&256 Gb Ssd,14.1 Inches (Ultra Slim&Feather Light 1.37Kg) Notebook Computer,Windows 10 Pro",18980
"HP 15s, 13th Gen Intel Core i5-1335U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, Intel Iris Xe Graphics, Backlit KB, FHD Camera, hr0000tu",64490
"Ultimus Pro Nxt 12thGen Intel i3-N100~3.4 GHz, 8GB RAM 256GB SSD, 1TB expandable 2MP HD Webcam 14.1""FHD Display Full Type-C Intel UHD Graphics supports 4K display Windows 11 Home 1.38Kg Silver",21990
"HP Laptop 15, Enhanced by AI, AMD Ryzen 5 7535HS, 15.6-inch (39.6cm), FHD, 8GB DDR5, 512GB SSD, AMD Radeon Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.59kg), fc1004AU",51990
"(Refurbished) HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU",45041
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 7535HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office 2021/NVIDIA RTX 3050 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.3Kg), 82SB00QKIN",67500
"MSI Modern 14, Intel 12Th Gen. I5 1235U,36Cm Laptop(8GB/512GB NVME SSD/Windows 11 Home/Iris Xe/Classic Black/1.4Kg),C12MO-1204IN",36990
