title,price,url,scrape_date,tech_Brand,tech_Manufacturer,tech_Series,tech_Colour,tech_Form Factor,tech_Item Height,tech_Item Width,tech_Standing screen display size,tech_Screen Resolution,tech_Resolution,tech_Product Dimensions,tech_Batteries,tech_Item model number,tech_Processor Brand,tech_Processor Type,tech_Processor Speed,tech_Processor Count,tech_RAM Size,tech_Memory Technology,tech_Computer Memory Type,tech_Maximum Memory Supported,tech_Hard Drive Size,tech_Hard Disk Description,tech_Hard Drive Interface,tech_Audio Details,tech_Speaker Description,tech_Graphics Coprocessor,tech_Graphics Chipset Brand,tech_Graphics Card Description,tech_Graphics RAM Type,tech_Graphics Card Interface,tech_Connectivity Type,tech_Wireless Type,tech_Number of HDMI Ports,tech_Voltage,tech_Wattage,tech_Operating System,tech_Average Battery Life (in hours),tech_Are Batteries Included,tech_Lithium Battery Energy Content,tech_Number of Lithium Ion Cells,tech_Included Components,tech_Country of Origin,tech_Item Weight,info_ASIN,info_Customer Reviews,info_Best Sellers Rank,info_Date First Available,info_Packer,info_Importer,info_Item Dimensions LxWxH,info_Net Quantity,info_Generic Name,tech_Package Dimensions,tech_Number of USB 2.0 Ports,tech_Optical Drive Type,tech_Memory Clock Speed,tech_Number of USB 3.0 Ports,tech_Power Source,tech_Average Battery Standby Life (in hours),tech_Lithium Battery Weight,tech_Number of Lithium Metal Cells,tech_Notebook Display Technology,tech_Graphics Card Ram Size,tech_Number of Ethernet Ports,tech_Front Webcam Resolution,tech_Hardware Platform,tech_Hard Disk Rotational Speed,tech_Rear Webcam Resolution,tech_Number of Microphone Ports,tech_ASIN,info_Manufacturer,info_Item Weight,info_Included Components,tech_Model,tech_Model Name,tech_Model Year,tech_Flash Memory Installed Size,tech_Special Features,tech_Mounting Hardware,tech_Number of items,tech_Batteries Included,tech_Batteries Required,tech_Device interface - primary,tech_Material,tech_Has Auto Focus,tech_Includes Rechargeable Battery,tech_Includes AC Adapter,tech_Programmable Buttons,tech_Imported By
"HP Laptop 255 G9 AMD Ryzen 3 3250U Dual Core - (8GB/512GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" (39.62cm)/Black/1.47 kg","25,700",https://www.amazon.in/HP-Laptop-255-G9-Ryzen/dp/B0DJCWBY7G/ref=sr_1_27?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-27&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HP,HP,255 G9,Black,Notebook,,,15.6 Inches,1366 x 768 pixels,1366 x 768 Pixels,,,255 G9,AMD,Ryzen 3 3250U,2.6 GHz,2,,DDR4,DDR4 SDRAM,16 GB,512 GB,SSD,Solid State,"Headphones, Speakers",Built in Dual Speakers,AMD Radeon Graphics,AMD,Integrated,Shared,Integrated,"Bluetooth, Wi-Fi",,1,,,DOS,,,,,"LAPTOP, USER GUIDE",,1 kg 500 g,B0DJCWBY7G,"4.6
4 ratings
4.6 out of 5 stars","#1,147 in Computers & Accessories (See Top 100 in Computers & Accessories)
#29 in Traditional Laptops",02-Oct-24,HP INDIA PRIVATE LIMITED,HP INDIA PRIVATE LIMITED,,1 Count,BUSINESS LAPTOP,52.2 x 31.2 x 6.8 cm; 1.5 kg,2,,3.5 GHz,1,,,,,,,1,,,7200 RPM,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN","23,990",https://www.amazon.in/Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_28?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-28&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,IdeaPad 1 14IGL7,Cloud Grey,Ultra-Portable,48.2 Centimeters,35.8 Centimeters,14 Inches,,1366 x 768 Pixels,7.3 x 35.8 x 48.2 cm; 2.1 kg,1 Lithium Polymer batteries required. (included),14IGL7,Intel,Celeron N4020,1.1 GHz,2,,DDR4,DDR4 SDRAM,8 GB,512 GB,SSD,PCIE x 4,Speakers,"Stereo speakers, 1.5W x2, Dolby Audio",Intel UHD Graphics 600,Intel,Integrated,Shared,Integrated,Wi-Fi,Bluetooth,,3.6 Volts,,Windows 11 Home,8 Hours,Yes,42 Watt Hours,3,Laptop,China,2 kg 100 g,B0D6Z2H2HR,"3.5
43 ratings
3.5 out of 5 stars","#1,539 in Computers & Accessories (See Top 100 in Computers & Accessories)
#41 in Traditional Laptops",13-Jun-24,"One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China","Lenovo (India) Private Limited, RBD Icon, Level 2, Doddenakundi Village, Marathahalli Outer Ring Road, K. R. Puram Hobli, Bangalore 560037, Karnataka, India",7.3 x 35.8 x 48.2 Centimeters,1 Piece,Laptop,,1,No Optical Drive,2400 MHz,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","27,990",https://www.amazon.in/Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_29?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-29&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Acer,Acer,Aspire Lite,Steel Gray,Laptop,50.4 Centimeters,32.7 Centimeters,15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,9.1 x 32.7 x 50.4 cm; 1.6 kg,1 Lithium Ion batteries required. (included),AL15-41,AMD,Ryzen 3 5300U,2.6 GHz,1,8 GB,DDR4,DDR4 SDRAM,32 GB,,SSD,Solid State,Speakers,,AMD Radeon Graphics,AMD,Integrated,DDR4 SDRAM,Integrated,Wi-Fi,Bluetooth,1,,65 Watts,Windows 11 Home,7 Hours,Yes,36 Watt Hours,3,"1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",China,1 kg 600 g,B0CWTSF1TK,"3.9
825 ratings
3.9 out of 5 stars","#1,467 in Computers & Accessories (See Top 100 in Computers & Accessories)
#37 in Traditional Laptops",29-Feb-24,"ACER INDIA PRIVATE LIMITED, RS No.38/2, Sedarpet Village, Villanur Commune, Poducherry - 605111.","ACER INDIA PRIVATE LIMITED Embassy Heights, 6th Floor, No. 13, Magrath Road, Next to HOSMAT Hospital, Bangalore, INDIA – 560025",9.1 x 32.7 x 50.4 Centimeters,1 Count,Laptop,,2,,,2,,,0.5 Grams,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG","22,990",https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_30?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-30&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Acer,Acer,Aspire 3,Silver,Laptop,43.9 Centimeters,27.5 Centimeters,15.6 Inches,1366 x 768,1366 x 768 Pixels,7.4 x 27.5 x 43.9 cm; 2.15 kg,1 Lithium Ion batteries required. (included),A325-45,Intel,Celeron,1.1 GHz,1,,LPDDR4X,SDRAM,8 GB,,SSD,,Speakers,,,Intel,Integrated,SDRAM,Integrated,Wi-Fi,,,,,Windows 11 Home,,Yes,26 Watt Hours,2,"1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",India,2 kg 150 g,B0D7PYTTGH,"3.3
210 ratings
3.3 out of 5 stars","#1,421 in Computers & Accessories (See Top 100 in Computers & Accessories)
#35 in Traditional Laptops",18-Jun-24,"ACER INDIA (PRIVATE) LTD, R.S. no 38/2, Sederapet Village,Villianur Commune,Puducherry-605111","ACER INDIA PRIVATE LIMITED Embassy Heights, 6th Floor, No. 13 Magrath Road, Next to HOSMAT Hospital, Bangalore, INDIA – 560025",7.4 x 27.5 x 43.9 Centimeters,1 Count,Laptop,,1,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 15, AMD Ryzen 3 7320U, 8GB LPDDR5, 512GB SSD, Anti-Glare, Micro-Edge, 15.6-inch (39.6 cm), FHD, AMD Radeon Graphics, 1080p HD Camera, (Win 11, Silver, 1.59 kg), fc0154AU","30,890",https://www.amazon.in/HP-Laptop-15-6-inch-Graphics-fc0154AU/dp/B0D3HG5CMG/ref=sr_1_31?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-31&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HP,HP,HP Laptop,Light Silver,Laptop,,,39.6 Centimetres,1366 x 768 pixel,1920 x 1080 Pixels,,1 Lithium Ion batteries required. (included),9D3M8PA,AMD,Ryzen 3,4.1 GHz,1,,DDR5,,,512 GB,Solid State Hard Drive,,Speakers,,,AMD,Integrated,VRAM,Integrated,Bluetooth,,,11.1 Volts,,Windows,,Yes,41 Watt Hours,3,"Laptop, charger",,1 kg 590 g,B0D3HG5CMG,"4.1
1,460 ratings
4.1 out of 5 stars","#1,620 in Computers & Accessories (See Top 100 in Computers & Accessories)
#44 in Traditional Laptops",07-May-24,HP India Sales Pvt. Ltd.,HP India Sales Pvt. Ltd.,,1 Piece,Laptop,52.1 x 31 x 6.9 cm; 1.59 kg,2,,5500 MHz,1,,,,,,8 GB,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Integrated AMD Graphics/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BRIN","33,990",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_32?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-32&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,IdeaPad,Cloud Grey,Ultra-Portable,20 Millimeters,23.7 Centimeters,15.6 Inches,1920 x 1080 pixel,1920 X 1080 (FHD) Pixels,35.9 x 23.7 x 2 cm; 1.65 kg,1 Lithium Polymer batteries required. (included),82R400BGIN,AMD,Ryzen 5,2.1 GHz,6,8 GB,DDR4,DDR4 SDRAM,12 GB,,SSD,USB 3.2,"Headphones, Speakers","Stereo speakers, 1.5W x2, Dolby® Audio™",AMD Radeon Graphics,AMD,Integrated,Shared,Integrated,"Bluetooth, Wi-Fi",Bluetooth,1,9.5 Volts,45 Watts,Windows 11 Home,7 Hours,Yes,45 Watt Hours,3,"Laptop,User Manual,Power Adapter",China,1 kg 650 g,B09MM58Y7Q,"4.0
2,217 ratings
4.0 out of 5 stars","#1,455 in Computers & Accessories (See Top 100 in Computers & Accessories)
#36 in Traditional Laptops",26-Nov-21,"One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China","Lenovo (India) Private Limited, RBD Icon, Level 2, Doddenakundi Village, Marathahalli Outer Ring Road, K. R. Puram Hobli, Bangalore 560037, Karnataka, India",35.9 x 23.7 x 2 Centimeters,1 Piece,Laptop,,1,No Optical Drive,,2,Battery Powered,7 Hours,,,,8 GB,,,PC,,0.92 MP,,,,,,,,,,,,,,,,,,,,,
"HP Laptop 250R G9 Intel Core i3 13th Gen 1315U - (8GB/512GB SSD/Intel UHD Graphics) Thin and Light Business Laptop/15.6"" (39.62cm)/Ash Grey/1.57 kg","31,390",https://www.amazon.in/HP-Laptop-250R-Intel-1315U/dp/B0DKGB5V4T/ref=sr_1_33?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-33&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HP,HP,250R,Ash Grey,Clamshell,,,15.6 Inches,1366 x 768 pixels,1366 x 768 Pixels,,,250R,Intel,Intel Core i3,4.5 GHz,6,,DDR4,DDR4 SDRAM,8 GB,512 GB,SSD,Solid State,"Headphones, Speakers",Stereo speakers,Intel UHD Graphics,Intel,Integrated,Shared,Integrated,"Bluetooth, Wi-Fi",,1,,,DOS,,,,,"LAPTOP, POWER ADAPTER, USER GUIDE",,1 kg 500 g,B0DKGB5V4T,"4.7
5 ratings
4.7 out of 5 stars","#1,714 in Computers & Accessories (See Top 100 in Computers & Accessories)
#49 in Traditional Laptops",21-Oct-24,HP INDIA PRIVATE LIMITED,HP INDIA PRIVATE LIMITED,,1 Count,BUSINESS LAPTOP,52 x 31.1 x 6.8 cm; 1.5 kg,2,,4.5 GHz,1,,,,,,,1,,,7200 RPM,,,,,,,,,,,,,,,,,,,,,,
"HP 15, AMD Ryzen 5 7520U, 16GB DDR5, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0156AU","44,990",https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_34?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-34&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HP,HP,HP Laptop,Ryzen 5 7520U 16GB,laptop,,,15.6 Inches,1920 x 1080 pixel,,,1 Lithium Ion batteries required. (included),,AMD,Ryzen 5,4.3 GHz,1,16 GB,Lpddr 5,,16 GB,512 GB,SSD,,"Headphones, Speakers",,AMD Radeon Graphics,AMD,Integrated,DDR5 SDRAM,Integrated,"Bluetooth, Wi-Fi",Bluetooth,,,,Windows 11 Home,,Yes,41 Watt Hours,3,"Laptop, Power Adapter, User Manual",China,1 kg 690 g,B0CY2PLQ8N,"3.3
4 ratings
3.3 out of 5 stars","#1,785 in Computers & Accessories (See Top 100 in Computers & Accessories)
#50 in Traditional Laptops",14-Mar-24,HP India Sales Pvt. Ltd.,HP India Sales Pvt. Ltd.,,1 Count,Laptop,52.6 x 30.8 x 7 cm; 1.69 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP 15, 13th Gen Intel Core i3-1315U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Grey, 1.59kg), Anti-Glare, Micro-Edge,15.6-inch(39.6cm), FHD Laptop, Intel UHD Graphics, 1080p FHD Camera, fd0006TU","39,970",https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-15-6-inch/dp/B0C3RF3HT3/ref=sr_1_35?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-35&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HP,HP,HP Laptop,Natural Silver,Netbook,52 Centimeters,6.9 Centimeters,39.6 Centimetres,1920 x 1080 pixels,1920 x 1080 Pixels,52 x 6.9 x 52 cm; 1.6 kg,1 Lithium Ion batteries required. (included),15-fd0006TU,Intel,Core i3,4.5 GHz,1,8 GB,DDR4,,16 GB,512 GB,SSD,USB-C,"Headphones, Speakers",Dual speakers,Intel UHD Graphics,Intel,Integrated,VRAM,Integrated,Bluetooth,Bluetooth,1,41 Volts,,Windows 11 Home,9 Hours,Yes,41 Watt Hours,3,"Laptop, Power Adapter, User Manual",China,1 kg 600 g,B0C3RF3HT3,"4.1
1,914 ratings
4.1 out of 5 stars","#1,565 in Computers & Accessories (See Top 100 in Computers & Accessories)
#42 in Traditional Laptops",27-Apr-23,HP India Sales Pvt. Ltd.,HP India Sales Pvt. Ltd.,52 x 6.9 x 52 Centimeters,1 Count,Laptop,,,,3200 GHz,2,,,,,,8 GB,,1080 Pixels,PC,,0.92 MP,,,,,,,,,,,,,,,,,,,,,
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","24,990",https://www.amazon.in/Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_36?dib=eyJ2IjoiMSJ9.yMKv4mJEKsLDu4DCv6mFHwUqXPHVrHcWyKEBxlxfy1Vc6NyeEWpoRaBNuDNkr5V68wqKbMnF6-bHPyq-mBPupjDU0o4tfMCpnGvnwvZ9dvNNrJGyGay0GeSRU2IK_UZQqlTTKccDQpY-BSKeQC1jc5eRiHsvc8neBv_8_IpkmpsIIijlp626va1PN2FUdSdvKCrcxwCqrV4jlZMKohu68StugynSENisuiFBOqd4yidiunQmp-eEGKlt-yaNayW-ZOo7fLxrtRGjKRYkCa336w8lUyE7hf5cY00QiSw0w2MRbhSAuxJTE9iv8AGXHcT7MdlMVespe5Y1TMwjiwTvKbOeWtaQjww6g6pIstEylJ8.lhVLLqkQhzHoQtpia28KT_Ji9RzhSQukU_jvOvtpbDw&dib_tag=se&qid=1737541370&s=computers&sr=1-36&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,,V15,Silver,Clamshell,,,15.6 Inches,1920 x 1080 pixel,1920x1080,,,V15,AMD,Athlon,,2,8 GB,,DDR5 RAM,8 GB,512 GB,512GB NVMe M.2 SSD,,,,AMD Radeon 610M,AMD,Dedicated,,,"Bluetooth, Wi-Fi",Bluetooth,1,20 Volts,2.6 Watt Hours,Windows 11,,,,,,,2 kg 420 g,B0CL7CMTXS,"4.0
118 ratings
4.0 out of 5 stars","#1,879 in Computers & Accessories (See Top 100 in Computers & Accessories)
#52 in Traditional Laptops",17-Oct-23,,,,1.00 Set,,53.5 x 33.1 x 7.1 cm; 2.42 kg,,,,,,,,,,8 GB,,,,,,,,,,,,,,,,,,,,,,,,,,
