title,price,url,scrape_date,tech_Manufacturer,tech_Country of Origin,tech_Item model number,tech_Package Dimensions,tech_ASIN,info_Manufacturer,info_Packer,info_Importer,info_Item Weight,info_Net Quantity,info_Included Components,info_Generic Name,tech_Brand,tech_Series,tech_Colour,tech_Form Factor,tech_Item Height,tech_Item Width,tech_Standing screen display size,tech_Screen Resolution,tech_Product Dimensions,tech_Batteries,tech_Processor Brand,tech_Processor Type,tech_Processor Speed,tech_Processor Count,tech_RAM Size,tech_Memory Technology,tech_Maximum Memory Supported,tech_Hard Disk Description,tech_Audio Details,tech_Graphics Coprocessor,tech_Graphics Chipset Brand,tech_Graphics Card Description,tech_Graphics RAM Type,tech_Graphics Card Ram Size,tech_Graphics Card Interface,tech_Connectivity Type,tech_Number of USB 3.0 Ports,tech_Voltage,tech_Operating System,tech_Are Batteries Included,tech_Lithium Battery Energy Content,tech_Number of Lithium Ion Cells,tech_Included Components,tech_Item Weight,info_ASIN,info_Customer Reviews,info_Best Sellers Rank,info_Date First Available,info_Item Dimensions LxWxH,tech_Resolution,tech_Computer Memory Type,tech_Optical Drive Type,tech_Memory Clock Speed,tech_Hard Drive Size,tech_Hard Drive Interface,tech_Wireless Type,tech_Average Battery Life (in hours),tech_Hard Disk Rotational Speed,tech_Number of HDMI Ports,tech_Power Source,tech_Hardware Platform,tech_Number of USB 2.0 Ports,tech_Notebook Display Technology,tech_Number of Ethernet Ports,tech_Speaker Description,tech_Wattage,tech_Average Battery Standby Life (in hours),tech_Lithium Battery Weight,tech_Number of Audio-out Ports,tech_Front Webcam Resolution,tech_Number of Lithium Metal Cells,tech_Rear Webcam Resolution,tech_Processor Socket,tech_Model,tech_Model Name,tech_Model Year,tech_Memory Storage Capacity,tech_Flash Memory Installed Size,tech_Ram Memory Installed Size,tech_RAM memory maximum size,tech_Ram Memory Technology,tech_Processor model number,tech_Hardware Interface,tech_Special Features,tech_Chipset Type,tech_Mounting Hardware,tech_Number of items,tech_Software included,tech_Display Technology,tech_Display Type,tech_Audio Output Type,tech_Battery Average Life,tech_Battery Average Life Standby,tech_Batteries Included,tech_Batteries Required,tech_Battery cell composition,tech_Total USB ports,tech_Connector Type,tech_Device interface - primary,tech_Supports Bluetooth Technology,tech_Memory Slots Available,tech_Cellular technology,tech_Refresh Rate,tech_Keyboard Description,tech_Item dimensions L x W x H,tech_Recommended Uses For Product,tech_Number of Pieces,tech_Reusability,tech_Pattern,tech_Net Quantity,tech_Finish Type
"Acer Chromebook Intel Celeron Dual-Core N4500 (Chrome OS/4 GB RAM/64 GB eMMC/Intel UHD Graphics) C734 with 29.4 cm (11.6"") HD Display, Black, 1.3 KG","16,990",https://www.amazon.in/Acer-Chromebook-Celeron-Dual-Core-Graphics/dp/B0CJJW635W/ref=sr_1_534?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-534&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,Acer,China,,,,,"Quanta, Tech-Front (Chongqing) Computer Co.,Ltd, (Quanta Chongqing), 18#,Zongbao Road, Shapingba District, Chongqing, China","ACER INDIA PRIVATE LIMITED, Embassy Heights, 6th Floor, No. 13, Magrath Road, Next to HOSMAT Hospital, Bangalore, INDIA – 560025",,1 Count,,laptops,Acer,C734,Black,Detachable,40.4 Centimeters,9.1 Centimeters,11.6 Inches,1366 x 768,40.4 x 9.1 x 40.4 cm; 1.3 kg,1 Lithium Ion batteries required. (included),Intel,Celeron,1.1 GHz,1,4 GB,LPDDR4X,4 GB,Emmc,Speakers,Intel UHD Graphics,Intel,Integrated,DRAM,,Integrated,Bluetooth,,,Chrome OS,Yes,48 Watt Hours,3,"1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",1 kg 300 g,B0CJJW635W,,"#19,980 in Computers & Accessories (See Top 100 in Computers & Accessories)
#562 in Traditional Laptops",21 September 2023,40.4 x 9.1 x 40.4 Centimeters,1366 x 768 Pixels,,,,,,,,,,,,,,,,,,66.8 Grams,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Refurbished) Lenovo ThinkPad T480. Intel Core i5 8th Gen (i5-8350U) with quad core. 14-inch Full HD Thin and Light Laptop (16GB RAM/ 256 GB SSD/ Windows 10 Professional/ Black) wifi, webcam , HDMI.","18,529",https://www.amazon.in/Refurbished-Lenovo-ThinkPad-i5-8350U-14-inch/dp/B0BNZW7SRJ/ref=sr_1_535?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-535&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,Lenovo,,Thinkpad T480,48.29 x 30.8 x 6.2 cm; 2.55 kg,,,,,,1.00 count,,laptop,Lenovo,Thinkpad T480-cr,Black,Laptop,,,14 Inches,1920 x 1080 pixels,,4 Lithium Ion batteries required. (included),Intel,Core i5 Family,1.7 GHz,4,8 GB,DDR4,32 GB,SSD,Headphones,Intel UHD Graphics 630,Intel,Intel uhd Graphics,DDR4 SDRAM,16 GB,Integrated,Wi-Fi,2,230 Volts,Windows 10 Pro,Yes,38 Watt Hours,6,"charger, laptop",2 kg 550 g,B0BNZW7SRJ,"3.1
15 ratings
3.1 out of 5 stars","#19,899 in Computers & Accessories (See Top 100 in Computers & Accessories)
#557 in Traditional Laptops",15 March 2023,,,SODIMM,No Optical Device,,256 GB,,802.11ac,,5400 RPM,,,PC,,,,,2 Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MSI Sword 16 HX, Intel 13th Gen. i7-13700HX, 41CM 16:10 FHD+ 144Hz Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Office 2021/NVIDIA GeForce RTX 4060, GDDR6 8GB /Cosmos Gray/2.3Kg),14VFKG-653IN","1,07,530",https://www.amazon.in/MSI-Sword-Intel-13th-i7-13700HX/dp/B0DQPQGBZF/ref=sr_1_536?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-536&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,MSI,,9S7-15P214-653,49.2 x 32 x 9 cm; 2.3 kg,,,"Micro-Star International Co., Ltd. No. 88 East Qianjin Road, Kunshan City, Jiangsu, China","Any one of the below: 1.Acro Engineering Company C-87 DDA Sheds, Okhla Industrial Area, Phase-1, New Delhi 110020, India 2.Redington (India) Limited “Redington House” Centre Point, Plot Nos. 8 & 11 (SP) Thiru. Vi. Ka, Industrial Estate, Chennai 600032, India 3.Ingram Micro India Private Limited 5th Floor, Empire Plaza, Building A, LBS Marg, Vikhroli West, Mumbai 400083, India 4.World Peace International (India) Private Limited Building No. 26, 2nd Floor, Okhla Phase III, New Delhi 110020, India.",,1 Count,,Laptop,MSI,Sword 16 HX B13VFKG,Cosmos Gray,,,,41 Centimetres,,,1 9V batteries required. (included),Intel,Core i7,1.5 GHz,1,,DDR5,96 GB,SSD,"Headphones, Speakers",NVIDIA GeForce RTX 4060,Intel,Dedicated,GDDR6,8 GB,PCI Express,,3,,Windows 11 Home,Yes,65 Watt Hours,4,"User Guide, Laptop, Power Adaptor",2 kg 300 g,B0DQPQGBZF,,"#21,947 in Computers & Accessories (See Top 100 in Computers & Accessories)
#619 in Traditional Laptops",17 December 2024,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo V15 Intel Core i5 11th Gen 15.6"" (39.62 cm) FHD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11/MS Office/Iron Grey/1.7 kg), 82KBA02RIH","42,880",https://www.amazon.in/Lenovo-Laptop-Windows-Office-82KBA02RIH/dp/B0B3RPCP8F/ref=sr_1_537?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-537&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,Lenovo,China,i5,,,,"Lenovo (India) Private Limited, R.S. NO. 19/1A & 2A, Edayarpalayam Village, ECR Road, Thavalakuppam, Pondicherry 605 007, India","Lenovo India,Level-2, Ferns Icon, Outer Ring Road, Marathahalli, Bangalore",,1 Case,,Laptop,Lenovo,,,Laptop,,,15.6 Inches,1920 x 1080 pixels,23.5 x 35.9 x 19.9 cm; 1.7 kg,1 Lithium Polymer batteries required. (included),Intel,Core i5 Family,2.4 GHz,1,8 GB,,,SSD,,Intel Iris,,Integrated,Shared,8 GB,Integrated,,,,Windows 11 Home,,,,,1 kg 700 g,B0B3RPCP8F,"3.8
42 ratings
3.8 out of 5 stars","#77,795 in Electronics (See Top 100 in Electronics)
#533 in Traditional Laptops",10 June 2022,23.5 x 35.9 x 19.9 Centimeters,1920 x 1080 Pixels,,No Optical Drive,,512 GB,,,,,,Battery Powered,,,,,,65 Watts,,,,,,,,i5,Lenovo V15,2021,512 GB,512 GB,8 GB,12 GB,DDR4,I5-1135G7,Bluetooth,Light Weight,intel,"Laptop, User manual, Adapter",3,Microsoft Office 365,LED,LCD,Headphones,5.5 Hours,5.5 Hours,Yes,Yes,Lithium Polymer,3,Wi-Fi,Touch Pad,Yes,,,,,,,,,,,
"Lenovo IdeaPad Slim 3 Intel Celeron N4020 4th Gen 15.6"" (39.62cm) HD Thin & Light Laptop (8GB/256GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.7Kg), 81WQ00MQIN","24,999",https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WQ00MQIN/dp/B09YJ1Q16L/ref=sr_1_538?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-538&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,Lenovo,China,81WQ00MQIN,,,,"One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China","Lenovo (India) Private Limited, RBD Icon, Level 2, Doddenakundi Village, Marathahalli Outer Ring Road, K. R. Puram Hobli, Bangalore 560037, Karnataka, India",,1 Piece,,Laptop,Lenovo,,,Thin & Light,,,15.6 Inches,1366 x 768,36.2 x 25.3 x 2 cm; 1.7 kg,1 Lithium Polymer batteries required. (included),Intel,Celeron,1.1 GHz,2,8 GB,,,SSD,,Intel UHD Graphics 600,,Integrated,Shared,8 GB,Integrated,,,,Windows 11 Home,,,,,1 kg 700 g,B09YJ1Q16L,"3.8
475 ratings
3.8 out of 5 stars","#98,461 in Electronics (See Top 100 in Electronics)
#673 in Traditional Laptops",21 April 2022,36.2 x 25.3 x 2 Centimeters,1366 X 768 (HD) Pixels,DDR4 SDRAM,No Optical Drive,,,USB 3.2,Bluetooth,,,,Battery Powered,,,,,,,,,,,,,,81WQ00MQIN,IdeaPad 3 15IGL05,2022,256 GB,256 GB,8 GB,8 GB,DDR4,Intel® Celeron® N4020,USB,"Narrow Bezel, Dual Speakers, Anti Glare",intel,"Laptop, User Manual, Power Adapter",3,"Windows® 11 Home 64, English, Pre-Installed: MS Office Home and Student 2021",LED,LED,"Headphones, Speakers",11 Hours,11 Hours,Yes,Yes,Polymer,3,"Bluetooth, Wi-Fi, USB, HDMI",Keyboard,,1,5G,2.8 GHz,Traditional,,,,,,,
GADGETSWRAP Universal Laptop Decal for Top Only (15inch x 10inch) - Tartaros,499,https://www.amazon.in/GADGETSWRAP-Universal-Laptop-15inch-10inch/dp/B0BMV66GSR/ref=sr_1_529?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-529&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,GADGETSWRAP,India,1811wall-408,,B0BMV66GSR,"GADGETSWRAP, GADGETSWRAP, Avatar Enclave9, Paschim Vihar, New Delhi 110063",,,50 g,1.00 count,,Laptop,GADGETS WRAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#17,336 in Computers & Accessories (See Top 100 in Computers & Accessories)
#485 in Traditional Laptops",,38.1 x 0.1 x 25.4 Centimeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1 x 0.1 x 25.4 Centimeters,Laptop,1,Reusable,Printed,1.00 count,Matte
"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB AMD Radeon RX 6500M graphics, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 8GB DDR4, 512GB SSD, Backlit KB, B&O, Dual speakers (MSO, Silver, 2.37 kg), fb0108AX","52,480",https://www.amazon.in/HP-Diagonal-RadeonTM-Graphics-15-fb0108AX/dp/B0BXB4712P/ref=sr_1_530?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-530&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,HP,China,15-fb0108AX,,,,HP India Sales Pvt. Ltd.,HP India Sales Pvt. Ltd.,,1 Piece,,Laptop,HP,15-fb0108AX,Mica Silver,Netbook,24 Millimeters,25.5 Centimeters,39.6 Centimetres,1920 x 1080 pixels,35.8 x 25.5 x 2.4 cm; 2.3 kg,1 Lithium Ion batteries required. (included),AMD,Ryzen 5,4.2 GHz,1,8 GB,GDDR6,8 GB,SSD,"Headphones, Speakers",AMD Radeon™ RX 6500M,AMD,Integrated,GDDR6,4 GB,PCI Express,Wi-Fi,,100 Volts,Windows 11 Home,Yes,52.5 Watt Hours,3,"Laptop, Power Adapter, User Manual",2 kg 300 g,B0BXB4712P,"3.7
5 ratings
3.7 out of 5 stars","#31,589 in Computers & Accessories (See Top 100 in Computers & Accessories)
#880 in Traditional Laptops",2 March 2023,35.8 x 25.5 x 2.4 Centimeters,1920 x 1080 Pixels,,,,512 GB,,,,,1,,,,,,Audio by B&O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP Zbook Firefly 14 Inch G10 Mobile Workstation Pc/13th Generation Intel Core i5 Processor/ 14 Inch(35.6 Cm)/ Diagonal Wuxga Display /16GB Ram/512 GB SSD/Intel Iris X? Graphics/Win 11 Pro/8F6D3Pa,"94,000",https://www.amazon.in/HP-Workstation-Generation-Processor-8F6D3PA/dp/B0CQ89F7NZ/ref=sr_1_531?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-531&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,HP India Sales Pvt. Ltd.,China,8F6D3PA,45.5 x 31.3 x 6.7 cm; 1.45 kg,,,HP India Sales Pvt. Ltd.,HP India Sales Pvt. Ltd.,,1 Pack,,Workstation,HP,HP ZBook Firefly 14 inch G10 Mobile Workstation PC,,Laptop,,,14 Inches,1920 x 1200 pixel,,3 Lithium Ion batteries required. (included),Intel,Core i5,4.6 GHz,1,,DDR5,512 GB,SSD,Headphones,,Intel,Integrated,DDR5 SDRAM,,Integrated,Wi-Fi,3,240 Volts,Windows 11 Pro,Yes,51 Watt Hours,3,"Battery,User Manua",1 kg 450 g,B0CQ89F7NZ,,"#18,038 in Computers & Accessories (See Top 100 in Computers & Accessories)
#509 in Traditional Laptops",14 December 2023,,,,,,512 GB,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Refurbished) HP EliteBook 840 G3 6th Gen Intel Core i5 Thin & Light HD Laptop (10 GB DDR4 RAM|384 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|Webcam|Intel Graphics)","16,499",https://www.amazon.in/Refurbished-HP-EliteBook-Windows-Graphics/dp/B0DSLNZ8RL/ref=sr_1_532?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-532&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,HP,,,45 x 35 x 15 cm; 1.5 kg,,,,,,1.00 count,,,HP,HP EliteBook 840 G3,,,,,14 Inches,,,1 12V batteries required. (included),Intel,Intel Core i5,2.4 GHz,1,,DDR4,16 GB,SSD,,,Intel,Integrated,Shared,,,,,,Windows,Yes,55 Watt Hours,3,"Laptop, Power Cord, Battery",1 kg 500 g,B0DSLNZ8RL,,"#32,170 in Computers & Accessories (See Top 100 in Computers & Accessories)
#67 in Refurbished Deals
#904 in Traditional Laptops",9 January 2025,,1366 x 768 Pixels,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Refurbished) Dell Latitude 7490 Intel Core i7-8650U 14"" GHD Windows 10 Pro, Business Laptop (16GB RAM 5","28,400",https://www.amazon.in/Dell-Latitude-7490-i7-8650U-Business/dp/B07HWL9YWW/ref=sr_1_533?dib=eyJ2IjoiMSJ9.w7nXr5JqQ5AvkDGczCmTpA3y4ge7Y-J8NASirOkp7IBAJnLamlmWS0BtmXRWxdqVHB894-oEjRKpRcIS96MA-wm6ge8ny44NvZ2OS3cp-IpNh0FApfuwd4vGhqRpLg4GFprmq5nrq5K6Yoyq7RDDyMEEiykhKlcSLaCs0NWHKdhsJ8hZe0eucUPuTxVi29bNGdfZBy5FDv6qwOcazLVJCwsCrX7kD_PEe5tR5WmyD6CWzUNz_C3OHnD2qAbiaJVT7MOIJBhni95-LTu6QWUn6DMepD_jF7qBSOPp3FonJh9ya-y32akXEavMoyYQ7lkgCkn5x4yw9g2DO4etVCqFX2L3EHnp0k1HA5WTeCgZapQ.JL_AGYK877lnekDXv4VuwG0K3eC8nZ2rKVRMS2oSvvs&dib_tag=se&qid=1737617576&s=computers&sr=1-533&xpid=UXgihshJk2j2d,2025-01-23 13:11:56,Intel,India,Dell Latitude,50.4 x 29.4 x 8 cm; 2.63 kg,,,,,,,,Laptop,Dell,Dell Latitude,black,Laptop,,,14 Inches,1366x768,,1 Lithium Ion batteries required. (included),Intel,Core i7,1.9 GHz,4,16 GB,DDR4,,SSD,Headphones,,Intel,Integrated,,16 GB,,Wi-Fi,,,Windows 10,Yes,28 Watt Hours,3,"laptop, charging",2 kg 630 g,B07HWL9YWW,"3.5
17 ratings
3.5 out of 5 stars","#19,149 in Computers & Accessories (See Top 100 in Computers & Accessories)
#538 in Traditional Laptops",5 October 2018,,1366x768,SODIMM,,2400 MHz,256 GB,Serial ATA,Bluetooth,,5400 RPM,,,PC,,,,,15 Watts,,20 Grams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
